[32mFull scans	pages shared	pages sharing	pages unshared	pages volatile	general profit[0m
295		63733		266704		225826		630		1056778496
296		63732		266711		225736		715		1056807168
298		63731		266687		225329		1142		1056708864
300		63733		266691		225986		482		1056725248
301		63733		266677		225693		789		1056667904
303		63731		266694		225648		818		1056737536
305		63735		266699		226000		458		1056758016
306		63737		266702		225977		476		1056770304
308		63737		266695		226028		432		1056741632
310		63610		266639		225684		1002		1056381184
311		63237		265567		214372		13716		1052121344
313		63785		266199		226245		663		1054710016
315		63786		266192		225764		1150		1054681344
316		63785		266198		226272		636		1054705920
318		63745		266152		224241		2754		1054517504
320		63767		271824		226283		10040		1076788608
321		63793		287459		225414		154258		1130652928
322		71166		341620		285210		118654		1347009920
323		76241		356991		284325		116729		1408683392
324		78256		352843		279668		123984		1391959424
325		84097		361265		310424		78971		1426558336
326		87088		377867		331885		37980		1494338944
327		88607		381266		341012		23941		1508236672
328		89040		382474		353847		9460		1513184640
329		89048		384161		348300		13317		1520094592
330		89099		384294		355372		6061		1520639360
331		89036		384291		353561		7939		1520627072
332		89090		384490		359513		1733		1521442176
333		89092		384502		358456		2776		1521491328
335		89071		384499		358795		2461		1521479040
336		89088		384551		353357		7830		1521692032
337		88466		386619		339526		20215		1530162560
338		88326		388829		320298		37373		1539214720
339		89210		389768		351789		4059		1543060864
340		89240		389577		350373		5636		1542278528
341		89246		389507		353917		2155		1541991808
342		89289		389561		354803		1172		1542212992
343		89285		389554		354245		1742		1542184320
344		89261		389255		349603		6706		1540959616
345		89093		388973		346308		10452		1539804544
346		88316		365212		299925		81373		1442479488
347		88634		430891		312209		3092		1711500672
348		88606		431035		311858		3327		1712090496
350		88637		431166		312733		2290		1712627072
351		88618		431233		312421		2554		1712901504
352		88746		430954		308051		7074		1711775104
353		88781		431455		311957		2633		1713810816
354		88789		431446		312122		2470		1713773952
355		88807		431474		312561		1984		1713888640
356		88823		431505		312799		1699		1714015616
357		88819		431422		311177		3408		1713675648
358		88846		431513		313612		854		1714048384
360		88845		431504		312056		2421		1714011520
361		88846		431503		313436		1041		1714007424
362		88846		431507		313286		1187		1714023808
363		88844		431495		313570		917		1713974656
364		88845		431485		313732		764		1713933696
365		88844		431490		313603		889		1713954176
366		88845		431494		313539		948		1713970560
367		88842		431500		313604		880		1713995136
368		88843		431505		313663		816		1714015616
369		88838		431491		313595		902		1713958272
371		88837		431459		311878		2651		1713827200
372		88859		431502		313550		915		1714003328
373		88858		431508		312649		1811		1714027904
374		88864		431505		313024		1435		1714015616
375		88864		431498		313525		939		1713986944
376		88863		431490		313233		1241		1713954176
377		88865		431494		313398		1069		1713970560
378		88856		431493		313610		867		1713966464
379		88846		431342		311763		2873		1713347968
380		89079		431570		312984		1193		1714281856
382		89081		431573		312799		1373		1714294144
383		89074		431555		313171		1027		1714220416
384		89042		431546		311585		2651		1714183552
385		89038		431289		311431		3069		1713130880
386		88989		431239		308660		5950		1712930176
387		89087		432937		302099		10703		1719881088
388		89213		433244		311342		1022		1721150848
389		90145		434179		308677		1826		1724968320
390		89996		434192		309588		1050		1725021568
392		89996		434190		309458		1182		1725013376
393		89995		434190		309717		922		1725013376
394		89991		434173		309514		1148		1724943744
395		89992		434213		307009		3609		1725107584
396		89978		434090		309292		1466		1724603776
397		89981		434160		308188		2495		1724890496
398		89995		433927		307080		3822		1723936128
399		90006		434075		308799		1944		1724542336
401		90006		434055		307900		2865		1724460416
402		90031		433371		306329		5095		1721658752
403		90066		433991		309091		1678		1724198272
404		89691		434008		309330		1797		1724267904
405		89677		434011		310268		870		1724280192
406		89667		433785		308595		2779		1723354496
407		89651		433601		308546		3023		1722600832
408		89578		433167		304297		7784		1720823168
409		89740		433481		310290		1315		1722109312
410		89711		433441		308074		3600		1721945472
